query_gallery_id,query_path,gallery_id,gallery_path,rank,distance
ilgq44,ilgq44,6j6smg,6j6smg,179,0.9915308356285095
ilgq44,ilgq44,4ecpph,4ecpph,180,0.9919763207435608
ilgq44,ilgq44,sg7er2,sg7er2,181,0.9966028332710266
ilgq44,ilgq44,wrjeta,wrjeta,182,1.0016402006149292
ilgq44,ilgq44,mt8q19,mt8q19,183,1.0071525573730469
ilgq44,ilgq44,nu639a,nu639a,184,1.0072212219238281
ilgq44,ilgq44,2f8nt3,2f8nt3,185,1.0081559419631958
ilgq44,ilgq44,jilxp3,jilxp3,186,1.0137003660202026
ilgq44,ilgq44,55ffwb,55ffwb,187,1.0138189792633057
ilgq44,ilgq44,n1exr3,n1exr3,188,1.0168612003326416
ilgq44,ilgq44,7apngc,7apngc,189,1.0194830894470215
ilgq44,ilgq44,ywk5fd,ywk5fd,190,1.0196020603179932
ilgq44,ilgq44,b3shr8,b3shr8,191,1.0218417644500732
ilgq44,ilgq44,elcnk6,elcnk6,192,1.0234375
ilgq44,ilgq44,sbbxzg,sbbxzg,193,1.0346862077713013
ilgq44,ilgq44,25ynt9,25ynt9,194,1.0360136032104492
ilgq44,ilgq44,ay2ic4,ay2ic4,195,1.047593355178833
ilgq44,ilgq44,lb8oq4,lb8oq4,196,1.0510563850402832
ilgq44,ilgq44,w4le13,w4le13,197,1.0515092611312866
ilgq44,ilgq44,773yqc,773yqc,198,1.0977329015731812
ilgq44,ilgq44,xu1w2c,xu1w2c,199,1.1069263219833374
ilgq44,ilgq44,9apgh9,9apgh9,200,1.1073745489120483
ilgq44,ilgq44,4dex9b,4dex9b,201,1.1116009950637817
ilgq44,ilgq44,ta9n91,ta9n91,202,1.114277958869934
ilgq44,ilgq44,kdxq7g,kdxq7g,203,1.1154930591583252
k492z8,k492z8,ilgq44,ilgq44,1,0.27083393931388855
k492z8,k492z8,uv14j3,uv14j3,2,0.2847575843334198
k492z8,k492z8,mjqrv3,mjqrv3,3,0.3198460340499878
k492z8,k492z8,12isy9,12isy9,4,0.34079721570014954
k492z8,k492z8,18vuoa,18vuoa,5,0.38072648644447327
k492z8,k492z8,sghqpc,sghqpc,6,0.44215989112854004
k492z8,k492z8,w6rik0,w6rik0,7,0.45938780903816223
k492z8,k492z8,a6ggjb,a6ggjb,8,0.4594326913356781
k492z8,k492z8,e4opda,e4opda,9,0.4735639691352844
k492z8,k492z8,r3zoy3,r3zoy3,10,0.47367560863494873
k492z8,k492z8,e8g7w3,e8g7w3,11,0.4864673316478729
k492z8,k492z8,bkkl0c,bkkl0c,12,0.49172818660736084
k492z8,k492z8,qsb7h2,qsb7h2,13,0.49526944756507874
k492z8,k492z8,n9dpga,n9dpga,14,0.4973942041397095
k492z8,k492z8,65zcle,65zcle,15,0.500407874584198
k492z8,k492z8,ucbf24,ucbf24,16,0.511324405670166
k492z8,k492z8,46pyg0,46pyg0,17,0.5146469473838806
k492z8,k492z8,vis5r4,vis5r4,18,0.5151479244232178
k492z8,k492z8,bp1br5,bp1br5,19,0.5168696045875549
k492z8,k492z8,2fv2sd,2fv2sd,20,0.5181980133056641
k492z8,k492z8,tgado9,tgado9,21,0.5211827754974365
k492z8,k492z8,hczvl7,hczvl7,22,0.5237264037132263
k492z8,k492z8,laiyxf,laiyxf,23,0.5241823792457581
k492z8,k492z8,yteg47,yteg47,24,0.5272563695907593
k492z8,k492z8,09aux4,09aux4,25,0.5273219347000122
k492z8,k492z8,12u6g7,12u6g7,26,0.5363700985908508
k492z8,k492z8,l58ew3,l58ew3,27,0.5451541543006897
k492z8,k492z8,283qff,283qff,28,0.547223687171936
k492z8,k492z8,lptit1,lptit1,29,0.5509951710700989
k492z8,k492z8,wngi78,wngi78,30,0.5515416264533997
k492z8,k492z8,z8z5nd,z8z5nd,31,0.5516446828842163
k492z8,k492z8,hge2u2,hge2u2,32,0.5522558093070984
k492z8,k492z8,adn1w9,adn1w9,33,0.5578820109367371
k492z8,k492z8,lozef6,lozef6,34,0.5727953314781189
k492z8,k492z8,gnf1da,gnf1da,35,0.5744468569755554
k492z8,k492z8,b2cnae,b2cnae,36,0.5797343254089355
k492z8,k492z8,aoy4db,aoy4db,37,0.590989887714386
k492z8,k492z8,ele7qd,ele7qd,38,0.5918012261390686
k492z8,k492z8,magt44,magt44,39,0.5923490524291992
k492z8,k492z8,3wacgc,3wacgc,40,0.5931240320205688
k492z8,k492z8,mp36z7,mp36z7,41,0.595700204372406
k492z8,k492z8,tvgkph,tvgkph,42,0.5961503386497498
k492z8,k492z8,wjqh5d,wjqh5d,43,0.5971555113792419
k492z8,k492z8,gzkks4,gzkks4,44,0.597781777381897
k492z8,k492z8,mr8gde,mr8gde,45,0.6043227910995483
k492z8,k492z8,t9dx7c,t9dx7c,46,0.6085777878761292
k492z8,k492z8,hjskq6,hjskq6,47,0.6112473011016846
k492z8,k492z8,fzpn5c,fzpn5c,48,0.6117857098579407
k492z8,k492z8,0vsv36,0vsv36,49,0.6154484748840332
k492z8,k492z8,pkas6f,pkas6f,50,0.619245171546936
k492z8,k492z8,wqykfg,wqykfg,51,0.6194706559181213
k492z8,k492z8,39k540,39k540,52,0.6228382587432861
k492z8,k492z8,jgwthh,jgwthh,53,0.6235074400901794
k492z8,k492z8,svyrr0,svyrr0,54,0.626064658164978
k492z8,k492z8,gx16i7,gx16i7,55,0.6312408447265625
k492z8,k492z8,54tb37,54tb37,56,0.6357337236404419
k492z8,k492z8,mmzaec,mmzaec,57,0.637406587600708
k492z8,k492z8,4m9xdf,4m9xdf,58,0.6386205554008484
k492z8,k492z8,mp5t2d,mp5t2d,59,0.6386586427688599
k492z8,k492z8,7pjgw2,7pjgw2,60,0.6465514898300171
k492z8,k492z8,8q5ypa,8q5ypa,61,0.6495614647865295
k492z8,k492z8,wupldg,wupldg,62,0.655315637588501
k492z8,k492z8,bucrz0,bucrz0,63,0.656281054019928
k492z8,k492z8,38zz45,38zz45,64,0.6603677868843079
k492z8,k492z8,ne9zbe,ne9zbe,65,0.6632653474807739
k492z8,k492z8,oz0m41,oz0m41,66,0.6680103540420532
k492z8,k492z8,zphpp2,zphpp2,67,0.6700551509857178
k492z8,k492z8,kcgan1,kcgan1,68,0.6720033288002014
k492z8,k492z8,g3gbk0,g3gbk0,69,0.6755709648132324
k492z8,k492z8,3sa3ah,3sa3ah,70,0.6774694323539734
k492z8,k492z8,lm2no9,lm2no9,71,0.6810337901115417
k492z8,k492z8,pv90nb,pv90nb,72,0.6827340126037598
k492z8,k492z8,0k9b61,0k9b61,73,0.6830385327339172
k492z8,k492z8,rquo14,rquo14,74,0.6844154000282288
k492z8,k492z8,dyttp1,dyttp1,75,0.6866104006767273
k492z8,k492z8,c22iyc,c22iyc,76,0.6906481385231018
k492z8,k492z8,a1rs72,a1rs72,77,0.6934904456138611
k492z8,k492z8,lletye,lletye,78,0.6935779452323914
k492z8,k492z8,r4r1j0,r4r1j0,79,0.7031010985374451
k492z8,k492z8,k18xw3,k18xw3,80,0.7046303749084473
k492z8,k492z8,zqs1qf,zqs1qf,81,0.7076928019523621
k492z8,k492z8,mt0c58,mt0c58,82,0.7112647891044617
k492z8,k492z8,galyr6,galyr6,83,0.7191578149795532
k492z8,k492z8,6b73hd,6b73hd,84,0.7215510010719299
k492z8,k492z8,tql03c,tql03c,85,0.7230960726737976
k492z8,k492z8,pk7p58,pk7p58,86,0.7257276177406311
k492z8,k492z8,wnlyeb,wnlyeb,87,0.7321271896362305
k492z8,k492z8,k7tkj1,k7tkj1,88,0.733686089515686
k492z8,k492z8,9sen8g,9sen8g,89,0.7344498038291931
k492z8,k492z8,4smcuf,4smcuf,90,0.7357978820800781
k492z8,k492z8,5v145b,5v145b,91,0.7398766279220581
k492z8,k492z8,pasj9d,pasj9d,92,0.7422446608543396
k492z8,k492z8,djwkkh,djwkkh,93,0.7425944209098816
k492z8,k492z8,eflvh7,eflvh7,94,0.7446059584617615
k492z8,k492z8,bhnvq6,bhnvq6,95,0.7459648251533508
k492z8,k492z8,wst9u2,wst9u2,96,0.7498339414596558
k492z8,k492z8,ncg9h2,ncg9h2,97,0.7511985898017883
k492z8,k492z8,2m19e9,2m19e9,98,0.7538082003593445
k492z8,k492z8,ixawn1,ixawn1,99,0.7545223832130432
k492z8,k492z8,4r1cj2,4r1cj2,100,0.7551433444023132
k492z8,k492z8,yp698d,yp698d,101,0.7569320201873779
k492z8,k492z8,0t2x07,0t2x07,102,0.761542797088623
k492z8,k492z8,ccb5v8,ccb5v8,103,0.7624219059944153
k492z8,k492z8,6emeza,6emeza,104,0.7701721787452698
k492z8,k492z8,ry3kpf,ry3kpf,105,0.7706493139266968
k492z8,k492z8,u31kk9,u31kk9,106,0.7798747420310974
k492z8,k492z8,yzvnd4,yzvnd4,107,0.7811190485954285
k492z8,k492z8,ebide1,ebide1,108,0.7811235189437866
k492z8,k492z8,6plhha,6plhha,109,0.7855022549629211
k492z8,k492z8,bwiv5b,bwiv5b,110,0.7976225018501282
k492z8,k492z8,oflzp6,oflzp6,111,0.7982311844825745
k492z8,k492z8,jv45be,jv45be,112,0.7987338900566101
k492z8,k492z8,veybp4,veybp4,113,0.8011252880096436
k492z8,k492z8,r9unl5,r9unl5,114,0.804258406162262
k492z8,k492z8,1qo3p4,1qo3p4,115,0.8107472062110901
k492z8,k492z8,3q1qg4,3q1qg4,116,0.8148499131202698
k492z8,k492z8,c0c0f1,c0c0f1,117,0.816390872001648
k492z8,k492z8,1g1zt6,1g1zt6,118,0.8173024654388428
k492z8,k492z8,rlqyn4,rlqyn4,119,0.8201590180397034
k492z8,k492z8,z0khd6,z0khd6,120,0.8206969499588013
k492z8,k492z8,tsg3y1,tsg3y1,121,0.8236284852027893
k492z8,k492z8,dkr9la,dkr9la,122,0.8288196921348572
k492z8,k492z8,i8sxka,i8sxka,123,0.8304504752159119
k492z8,k492z8,0hsu18,0hsu18,124,0.8324970006942749
k492z8,k492z8,i1rsoh,i1rsoh,125,0.8332486152648926
k492z8,k492z8,q9pqsc,q9pqsc,126,0.8372442722320557
k492z8,k492z8,oi7f75,oi7f75,127,0.8374274373054504
k492z8,k492z8,4w8s1f,4w8s1f,128,0.8381496667861938
k492z8,k492z8,enbzv2,enbzv2,129,0.8395276069641113
k492z8,k492z8,da80r6,da80r6,130,0.8446267247200012
k492z8,k492z8,n888te,n888te,131,0.8491505980491638
k492z8,k492z8,tdrsi9,tdrsi9,132,0.8505947589874268
k492z8,k492z8,kfp7b8,kfp7b8,133,0.8546382188796997
k492z8,k492z8,c1cvaf,c1cvaf,134,0.8548569083213806
k492z8,k492z8,85ows9,85ows9,135,0.8586421608924866
k492z8,k492z8,umbqqb,umbqqb,136,0.8763423562049866
k492z8,k492z8,qdapx4,qdapx4,137,0.8791083693504333
k492z8,k492z8,05gks1,05gks1,138,0.880706787109375
k492z8,k492z8,k398h6,k398h6,139,0.8814544081687927
k492z8,k492z8,h106l5,h106l5,140,0.8859963417053223
k492z8,k492z8,ohx7qe,ohx7qe,141,0.8894848227500916
k492z8,k492z8,juz9af,juz9af,142,0.9004569053649902
k492z8,k492z8,u0cvy9,u0cvy9,143,0.9017341136932373
k492z8,k492z8,xt44yc,xt44yc,144,0.9046863913536072
k492z8,k492z8,ax126d,ax126d,145,0.9053021669387817
k492z8,k492z8,7bxc2e,7bxc2e,146,0.9063125848770142
k492z8,k492z8,m44qh7,m44qh7,147,0.9165571928024292
k492z8,k492z8,lx4sqg,lx4sqg,148,0.9255973696708679
k492z8,k492z8,i3e6z5,i3e6z5,149,0.9291610717773438
k492z8,k492z8,jybxe3,jybxe3,150,0.9326028823852539
k492z8,k492z8,40yjc4,40yjc4,151,0.9364808797836304
k492z8,k492z8,b8kvq3,b8kvq3,152,0.9375424385070801
k492z8,k492z8,11jtv4,11jtv4,153,0.9417114853858948
k492z8,k492z8,zendab,zendab,154,0.9449450373649597
k492z8,k492z8,na66z1,na66z1,155,0.9488635063171387
k492z8,k492z8,ox0fic,ox0fic,156,0.9644855260848999
k492z8,k492z8,a8w9ib,a8w9ib,157,0.9654967188835144
k492z8,k492z8,qma812,qma812,158,0.9665879011154175
k492z8,k492z8,f74hqg,f74hqg,159,0.9689579606056213
k492z8,k492z8,8rqg81,8rqg81,160,0.9689924120903015
k492z8,k492z8,uses8h,uses8h,161,0.9731577038764954
k492z8,k492z8,s8o6f6,s8o6f6,162,0.9766827821731567
k492z8,k492z8,iplat0,iplat0,163,0.9782538414001465
k492z8,k492z8,z73l2a,z73l2a,164,0.9807302951812744
k492z8,k492z8,s28c70,s28c70,165,0.9840456247329712
k492z8,k492z8,silzf0,silzf0,166,0.985675573348999
k492z8,k492z8,nu639a,nu639a,167,0.989056408405304
k492z8,k492z8,bzrrcb,bzrrcb,168,0.993500828742981
k492z8,k492z8,l4c4u0,l4c4u0,169,0.9944897890090942
k492z8,k492z8,mnxmx4,mnxmx4,170,0.9947776198387146
k492z8,k492z8,wrjeta,wrjeta,171,0.9962601661682129
k492z8,k492z8,bo9ct1,bo9ct1,172,0.999474287033081
k492z8,k492z8,jiq8kf,jiq8kf,173,1.0026865005493164
k492z8,k492z8,ab6z4c,ab6z4c,174,1.0034512281417847
k492z8,k492z8,gd74b6,gd74b6,175,1.004819631576538
k492z8,k492z8,fb23kd,fb23kd,176,1.0154145956039429
k492z8,k492z8,13ji16,13ji16,177,1.0156744718551636
k492z8,k492z8,sg7er2,sg7er2,178,1.016272783279419
k492z8,k492z8,6j6smg,6j6smg,179,1.0223100185394287
k492z8,k492z8,55ffwb,55ffwb,180,1.0235567092895508
k492z8,k492z8,xgkfg2,xgkfg2,181,1.0282676219940186
k492z8,k492z8,n1exr3,n1exr3,182,1.0293320417404175
k492z8,k492z8,tmfhaf,tmfhaf,183,1.0326213836669922
k492z8,k492z8,jilxp3,jilxp3,184,1.0330690145492554
k492z8,k492z8,2f8nt3,2f8nt3,185,1.0380651950836182
k492z8,k492z8,7apngc,7apngc,186,1.040484070777893
k492z8,k492z8,uu64m1,uu64m1,187,1.0425080060958862
k492z8,k492z8,mt8q19,mt8q19,188,1.04292893409729
k492z8,k492z8,4ecpph,4ecpph,189,1.044022560119629
k492z8,k492z8,ywk5fd,ywk5fd,190,1.0460731983184814
k492z8,k492z8,elcnk6,elcnk6,191,1.0529013872146606
k492z8,k492z8,25ynt9,25ynt9,192,1.05487060546875
k492z8,k492z8,b3shr8,b3shr8,193,1.0555709600448608
k492z8,k492z8,ay2ic4,ay2ic4,194,1.0640227794647217
k492z8,k492z8,w4le13,w4le13,195,1.0738805532455444
k492z8,k492z8,sbbxzg,sbbxzg,196,1.0794659852981567
k492z8,k492z8,lb8oq4,lb8oq4,197,1.082641839981079
k492z8,k492z8,773yqc,773yqc,198,1.1010661125183105
k492z8,k492z8,9apgh9,9apgh9,199,1.106117844581604
k492z8,k492z8,kdxq7g,kdxq7g,200,1.1175166368484497
k492z8,k492z8,xu1w2c,xu1w2c,201,1.121036171913147
k492z8,k492z8,ta9n91,ta9n91,202,1.12161386013031
k492z8,k492z8,4dex9b,4dex9b,203,1.1324286460876465
18vuoa,18vuoa,sghqpc,sghqpc,1,0.31184279918670654
18vuoa,18vuoa,k492z8,k492z8,2,0.38072648644447327
18vuoa,18vuoa,mjqrv3,mjqrv3,3,0.3835377097129822
18vuoa,18vuoa,ilgq44,ilgq44,4,0.3862050175666809
18vuoa,18vuoa,46pyg0,46pyg0,5,0.42063990235328674
18vuoa,18vuoa,ucbf24,ucbf24,6,0.45833370089530945
18vuoa,18vuoa,uv14j3,uv14j3,7,0.4697965979576111
18vuoa,18vuoa,e4opda,e4opda,8,0.4939466118812561
18vuoa,18vuoa,w6rik0,w6rik0,9,0.5028603672981262
18vuoa,18vuoa,wjqh5d,wjqh5d,10,0.5138885974884033
18vuoa,18vuoa,e8g7w3,e8g7w3,11,0.5189299583435059
18vuoa,18vuoa,b2cnae,b2cnae,12,0.5217652320861816
18vuoa,18vuoa,bp1br5,bp1br5,13,0.5223571062088013
18vuoa,18vuoa,65zcle,65zcle,14,0.5310459733009338
18vuoa,18vuoa,vis5r4,vis5r4,15,0.5317305326461792
18vuoa,18vuoa,adn1w9,adn1w9,16,0.5319119691848755
18vuoa,18vuoa,hczvl7,hczvl7,17,0.531975507736206
18vuoa,18vuoa,laiyxf,laiyxf,18,0.532210648059845
18vuoa,18vuoa,r3zoy3,r3zoy3,19,0.5494602918624878
18vuoa,18vuoa,wngi78,wngi78,20,0.5608447194099426
18vuoa,18vuoa,qsb7h2,qsb7h2,21,0.5658789873123169
18vuoa,18vuoa,bkkl0c,bkkl0c,22,0.5716161727905273
18vuoa,18vuoa,mp5t2d,mp5t2d,23,0.5720146298408508
18vuoa,18vuoa,283qff,283qff,24,0.5760847926139832
18vuoa,18vuoa,aoy4db,aoy4db,25,0.5787777900695801
18vuoa,18vuoa,54tb37,54tb37,26,0.5795642137527466
18vuoa,18vuoa,2fv2sd,2fv2sd,27,0.5865908265113831
18vuoa,18vuoa,12isy9,12isy9,28,0.5892874002456665
18vuoa,18vuoa,tvgkph,tvgkph,29,0.5900780558586121
18vuoa,18vuoa,a6ggjb,a6ggjb,30,0.5948746800422668
18vuoa,18vuoa,t9dx7c,t9dx7c,31,0.5957605838775635
18vuoa,18vuoa,gnf1da,gnf1da,32,0.5970142483711243
18vuoa,18vuoa,gx16i7,gx16i7,33,0.5986601710319519
18vuoa,18vuoa,hjskq6,hjskq6,34,0.6028104424476624
18vuoa,18vuoa,n9dpga,n9dpga,35,0.6070948243141174
18vuoa,18vuoa,gzkks4,gzkks4,36,0.6107087731361389
18vuoa,18vuoa,mr8gde,mr8gde,37,0.6120544672012329
18vuoa,18vuoa,pv90nb,pv90nb,38,0.6140443682670593
18vuoa,18vuoa,9sen8g,9sen8g,39,0.6154168844223022
18vuoa,18vuoa,l58ew3,l58ew3,40,0.6194086670875549
18vuoa,18vuoa,yteg47,yteg47,41,0.6213792562484741
18vuoa,18vuoa,12u6g7,12u6g7,42,0.6214146614074707
18vuoa,18vuoa,fzpn5c,fzpn5c,43,0.6226993203163147
18vuoa,18vuoa,0k9b61,0k9b61,44,0.6279470324516296
18vuoa,18vuoa,09aux4,09aux4,45,0.6304895877838135
18vuoa,18vuoa,lozef6,lozef6,46,0.6330927610397339
18vuoa,18vuoa,tgado9,tgado9,47,0.6396774053573608
18vuoa,18vuoa,lletye,lletye,48,0.6438174843788147
18vuoa,18vuoa,z8z5nd,z8z5nd,49,0.6451426148414612
18vuoa,18vuoa,mmzaec,mmzaec,50,0.6607655882835388
18vuoa,18vuoa,hge2u2,hge2u2,51,0.6654291152954102
18vuoa,18vuoa,wqykfg,wqykfg,52,0.6662763357162476
18vuoa,18vuoa,oz0m41,oz0m41,53,0.6667267084121704
18vuoa,18vuoa,bucrz0,bucrz0,54,0.6714380383491516
18vuoa,18vuoa,djwkkh,djwkkh,55,0.6738022565841675
18vuoa,18vuoa,39k540,39k540,56,0.6767163872718811
18vuoa,18vuoa,7pjgw2,7pjgw2,57,0.6867467164993286
18vuoa,18vuoa,magt44,magt44,58,0.6872147917747498
18vuoa,18vuoa,r9unl5,r9unl5,59,0.6879523992538452
18vuoa,18vuoa,4r1cj2,4r1cj2,60,0.6889885663986206
18vuoa,18vuoa,3wacgc,3wacgc,61,0.6905577182769775
18vuoa,18vuoa,lptit1,lptit1,62,0.6921482086181641
18vuoa,18vuoa,ele7qd,ele7qd,63,0.692703902721405
18vuoa,18vuoa,wupldg,wupldg,64,0.6940422058105469
18vuoa,18vuoa,6b73hd,6b73hd,65,0.6951910853385925
18vuoa,18vuoa,kcgan1,kcgan1,66,0.7010475993156433
18vuoa,18vuoa,mt0c58,mt0c58,67,0.7012403607368469
18vuoa,18vuoa,svyrr0,svyrr0,68,0.7017436623573303
18vuoa,18vuoa,0vsv36,0vsv36,69,0.7033835053443909
18vuoa,18vuoa,4m9xdf,4m9xdf,70,0.7101911902427673
18vuoa,18vuoa,zphpp2,zphpp2,71,0.715627133846283
18vuoa,18vuoa,ry3kpf,ry3kpf,72,0.7187556624412537
18vuoa,18vuoa,ne9zbe,ne9zbe,73,0.7233465909957886
18vuoa,18vuoa,jv45be,jv45be,74,0.7242060899734497
18vuoa,18vuoa,pasj9d,pasj9d,75,0.724220335483551
18vuoa,18vuoa,5v145b,5v145b,76,0.7344166040420532
18vuoa,18vuoa,zqs1qf,zqs1qf,77,0.734743058681488
18vuoa,18vuoa,0t2x07,0t2x07,78,0.7356956601142883
18vuoa,18vuoa,k18xw3,k18xw3,79,0.7378474473953247
18vuoa,18vuoa,ccb5v8,ccb5v8,80,0.7389959096908569
18vuoa,18vuoa,pk7p58,pk7p58,81,0.7407362461090088
18vuoa,18vuoa,galyr6,galyr6,82,0.7411745190620422
18vuoa,18vuoa,2m19e9,2m19e9,83,0.7435142397880554
18vuoa,18vuoa,c22iyc,c22iyc,84,0.7451103925704956
18vuoa,18vuoa,wnlyeb,wnlyeb,85,0.7513584494590759
18vuoa,18vuoa,jgwthh,jgwthh,86,0.7547364830970764
18vuoa,18vuoa,rquo14,rquo14,87,0.7573819160461426
18vuoa,18vuoa,eflvh7,eflvh7,88,0.7626677751541138
18vuoa,18vuoa,8q5ypa,8q5ypa,89,0.7630117535591125
18vuoa,18vuoa,wst9u2,wst9u2,90,0.7647832632064819
18vuoa,18vuoa,dyttp1,dyttp1,91,0.7652391791343689
18vuoa,18vuoa,4w8s1f,4w8s1f,92,0.7708644866943359
18vuoa,18vuoa,0hsu18,0hsu18,93,0.7719427347183228
18vuoa,18vuoa,38zz45,38zz45,94,0.7725138664245605
18vuoa,18vuoa,enbzv2,enbzv2,95,0.7761950492858887
18vuoa,18vuoa,mp36z7,mp36z7,96,0.7779691219329834
18vuoa,18vuoa,1qo3p4,1qo3p4,97,0.7868746519088745
18vuoa,18vuoa,ncg9h2,ncg9h2,98,0.7891624569892883
18vuoa,18vuoa,3sa3ah,3sa3ah,99,0.7894697189331055
18vuoa,18vuoa,yp698d,yp698d,100,0.7896713614463806
18vuoa,18vuoa,pkas6f,pkas6f,101,0.7912570834159851
18vuoa,18vuoa,c0c0f1,c0c0f1,102,0.7945518493652344
18vuoa,18vuoa,bhnvq6,bhnvq6,103,0.7961506843566895
18vuoa,18vuoa,i1rsoh,i1rsoh,104,0.8006300330162048
18vuoa,18vuoa,da80r6,da80r6,105,0.8011747598648071
18vuoa,18vuoa,lm2no9,lm2no9,106,0.8017895817756653
18vuoa,18vuoa,dkr9la,dkr9la,107,0.8038946986198425
18vuoa,18vuoa,tql03c,tql03c,108,0.808660626411438
18vuoa,18vuoa,ixawn1,ixawn1,109,0.8108706474304199
18vuoa,18vuoa,tdrsi9,tdrsi9,110,0.8108999729156494
18vuoa,18vuoa,tsg3y1,tsg3y1,111,0.811514139175415
18vuoa,18vuoa,4smcuf,4smcuf,112,0.8139066696166992
18vuoa,18vuoa,3q1qg4,3q1qg4,113,0.8171430826187134
18vuoa,18vuoa,umbqqb,umbqqb,114,0.8240881562232971
18vuoa,18vuoa,1g1zt6,1g1zt6,115,0.8253133296966553
18vuoa,18vuoa,yzvnd4,yzvnd4,116,0.8260115385055542
18vuoa,18vuoa,i8sxka,i8sxka,117,0.8263108730316162
18vuoa,18vuoa,7bxc2e,7bxc2e,118,0.8281146883964539
18vuoa,18vuoa,veybp4,veybp4,119,0.8305332064628601
18vuoa,18vuoa,z0khd6,z0khd6,120,0.8316496014595032
18vuoa,18vuoa,r4r1j0,r4r1j0,121,0.8330917954444885
18vuoa,18vuoa,c1cvaf,c1cvaf,122,0.8337462544441223
18vuoa,18vuoa,oflzp6,oflzp6,123,0.8351098299026489
18vuoa,18vuoa,ebide1,ebide1,124,0.8351395130157471
18vuoa,18vuoa,u31kk9,u31kk9,125,0.8423742651939392
18vuoa,18vuoa,g3gbk0,g3gbk0,126,0.8519852757453918
18vuoa,18vuoa,oi7f75,oi7f75,127,0.852317750453949
18vuoa,18vuoa,6emeza,6emeza,128,0.8550333976745605
18vuoa,18vuoa,a1rs72,a1rs72,129,0.8620606660842896
18vuoa,18vuoa,k7tkj1,k7tkj1,130,0.8629394173622131
18vuoa,18vuoa,k398h6,k398h6,131,0.864955484867096
18vuoa,18vuoa,05gks1,05gks1,132,0.8679558634757996
18vuoa,18vuoa,bwiv5b,bwiv5b,133,0.8688636422157288
18vuoa,18vuoa,h106l5,h106l5,134,0.8700491189956665
18vuoa,18vuoa,n888te,n888te,135,0.8709935545921326
18vuoa,18vuoa,qdapx4,qdapx4,136,0.8727672696113586
18vuoa,18vuoa,6plhha,6plhha,137,0.8750857710838318
18vuoa,18vuoa,ax126d,ax126d,138,0.8754070997238159
18vuoa,18vuoa,q9pqsc,q9pqsc,139,0.8758909106254578
18vuoa,18vuoa,u0cvy9,u0cvy9,140,0.8762989044189453
18vuoa,18vuoa,rlqyn4,rlqyn4,141,0.8764917254447937
18vuoa,18vuoa,ox0fic,ox0fic,142,0.8787979483604431
18vuoa,18vuoa,kfp7b8,kfp7b8,143,0.8938462138175964
18vuoa,18vuoa,jybxe3,jybxe3,144,0.8949979543685913
18vuoa,18vuoa,ohx7qe,ohx7qe,145,0.8951656222343445
18vuoa,18vuoa,xt44yc,xt44yc,146,0.8969900012016296
18vuoa,18vuoa,lx4sqg,lx4sqg,147,0.9048824906349182
18vuoa,18vuoa,b8kvq3,b8kvq3,148,0.9050207734107971
18vuoa,18vuoa,jiq8kf,jiq8kf,149,0.9116808772087097
18vuoa,18vuoa,zendab,zendab,150,0.9127079248428345
18vuoa,18vuoa,85ows9,85ows9,151,0.913449764251709
18vuoa,18vuoa,juz9af,juz9af,152,0.9182796478271484
18vuoa,18vuoa,m44qh7,m44qh7,153,0.9228708148002625
18vuoa,18vuoa,a8w9ib,a8w9ib,154,0.9269149303436279
18vuoa,18vuoa,40yjc4,40yjc4,155,0.9295586347579956
18vuoa,18vuoa,na66z1,na66z1,156,0.9300889372825623
18vuoa,18vuoa,s28c70,s28c70,157,0.9333778619766235
18vuoa,18vuoa,z73l2a,z73l2a,158,0.9441353678703308
18vuoa,18vuoa,11jtv4,11jtv4,159,0.9468711614608765
18vuoa,18vuoa,uses8h,uses8h,160,0.9486509561538696
18vuoa,18vuoa,silzf0,silzf0,161,0.9541433453559875
18vuoa,18vuoa,n1exr3,n1exr3,162,0.9572209119796753
18vuoa,18vuoa,qma812,qma812,163,0.9589911699295044
18vuoa,18vuoa,nu639a,nu639a,164,0.9616639614105225
18vuoa,18vuoa,f74hqg,f74hqg,165,0.965707004070282
18vuoa,18vuoa,bzrrcb,bzrrcb,166,0.9677468538284302
18vuoa,18vuoa,s8o6f6,s8o6f6,167,0.9770586490631104
18vuoa,18vuoa,iplat0,iplat0,168,0.9807144403457642
18vuoa,18vuoa,ab6z4c,ab6z4c,169,0.9838735461235046
18vuoa,18vuoa,wrjeta,wrjeta,170,0.9844844341278076
18vuoa,18vuoa,8rqg81,8rqg81,171,0.9896098971366882
18vuoa,18vuoa,i3e6z5,i3e6z5,172,0.9991100430488586
18vuoa,18vuoa,bo9ct1,bo9ct1,173,0.9996343851089478
18vuoa,18vuoa,gd74b6,gd74b6,174,0.9999175071716309
18vuoa,18vuoa,6j6smg,6j6smg,175,1.0156588554382324
18vuoa,18vuoa,tmfhaf,tmfhaf,176,1.0200626850128174
18vuoa,18vuoa,ay2ic4,ay2ic4,177,1.020399808883667
18vuoa,18vuoa,55ffwb,55ffwb,178,1.0205284357070923
18vuoa,18vuoa,jilxp3,jilxp3,179,1.0210427045822144
18vuoa,18vuoa,13ji16,13ji16,180,1.024255633354187
18vuoa,18vuoa,uu64m1,uu64m1,181,1.0273547172546387
18vuoa,18vuoa,mnxmx4,mnxmx4,182,1.0302373170852661
18vuoa,18vuoa,2f8nt3,2f8nt3,183,1.0303955078125
